,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
25465,742,52263,102,b'GALAXY',b'STARFORMING',0.01205636,544.2803,167.5799,320.6647,62.73362,19.96776,96.9444,74.52319,-36.06031,-3.942459
25466,742,52263,488,b'GALAXY',b'STARFORMING',0.03211743,293.2993,93.83728,174.8831,38.85497,11.31948,59.4733,43.06707,-33.74537,-4.212641
25467,746,52238,263,b'GALAXY',b'STARFORMING',0.04027313,636.5121,121.6439,72.35853,267.6874,13.77861,106.8517,79.01541,-33.11675,-13.99551
25468,747,52234,150,b'QSO',b'STARBURST',0.1489306,1008.513,267.8425,218.274,483.2327,23.06985,106.7418,64.99589,-44.63085,-21.04101
25469,748,52233,286,b'GALAXY',b'AGN',0.09064391,578.9548,112.2281,307.1353,739.8455,48.84755,215.4498,178.382,-19.08177,-22.78094
25470,753,52233,178,b'GALAXY',b'STARFORMING',0.01768067,391.5925,120.1651,127.2971,75.01557,12.70943,81.05059,55.60926,-32.72816,-6.256141
25471,754,52232,548,b'GALAXY',b'STARFORMING',0.03563178,343.4885,101.7151,89.99142,77.3967,10.01681,64.66714,48.4184,-30.71232,-7.561065
25472,755,52235,66,b'GALAXY',b'STARFORMING',0.09151142,388.174,79.44615,63.91774,272.5522,22.39134,107.5902,80.17598,-18.32047,-12.67566
25473,756,52577,498,b'GALAXY',b'AGN',0.1364731,150.1401,36.0424,84.7897,95.03222,20.12776,40.29636,30.35289,-15.61034,-9.684149
25474,757,52238,554,b'GALAXY',b'STARFORMING',0.08628502,264.705,80.03938,62.5231,73.65829,11.21065,56.65485,38.23404,-33.61936,-9.429462
25475,759,52254,171,b'GALAXY',b'STARFORMING',0.03200689,355.1336,86.10625,17.23217,136.1463,12.51749,51.39662,42.5101,-23.15631,-9.058656
25476,759,52254,612,b'GALAXY',b'STARBURST',0.1239452,621.7062,193.2073,379.7674,86.103,21.7591,101.6175,72.23473,-98.13318,-12.84502
25477,760,52264,548,b'GALAXY',b'STARFORMING',0.03806694,1376.463,369.6912,99.20126,457.9238,22.49852,204.2607,147.3473,-19.82704,-6.711138
25478,761,54524,366,b'GALAXY',b'STARBURST',0.1041168,385.4088,100.7027,43.95045,124.3626,9.330378,65.38456,46.24094,-58.13472,-17.56703
25479,763,52235,124,b'GALAXY',b'STARBURST',0.08963302,1373.149,262.3405,60.94911,576.8316,31.69224,171.886,137.7177,-52.87421,-22.23244
25480,763,52235,286,b'GALAXY',b'STARBURST',0.05288497,1175.722,288.6327,91.38688,413.9245,27.46219,203.2829,156.084,-56.89183,-20.14137
25481,764,52238,9,b'GALAXY',b'',0.1192882,1065.747,288.3894,600.8761,203.1693,41.66096,160.7832,121.9972,-109.248,-21.02943
25482,765,52254,11,b'GALAXY',b'STARBURST',0.140552,550.1135,163.1093,303.6027,69.35838,13.08229,77.48794,54.16065,-130.905,-16.65516
25483,765,52254,194,b'GALAXY',b'STARFORMING',0.080782,589.6951,110.0207,21.32006,284.2927,16.9998,78.01939,66.36313,-34.08417,-16.20462
25484,765,52254,278,b'GALAXY',b'STARBURST',0.1260021,1070.307,270.3784,493.0996,210.8766,41.68322,161.0371,116.745,-90.84844,-18.19847
25485,765,52254,356,b'GALAXY',b'AGN',0.1742089,378.6897,91.12901,296.8241,183.7542,22.06917,64.77156,55.56688,-34.89113,-17.59729
25486,766,52247,187,b'GALAXY',b'AGN',0.04944905,73.03889,20.04878,139.9256,43.19598,14.52427,23.63858,17.35693,-7.070336,-4.079697
25487,766,52247,434,b'GALAXY',b'STARBURST',0.03160536,954.715,302.4525,1042.818,60.27109,26.51718,108.078,73.90814,-116.246,-8.023141
25488,766,52247,550,b'GALAXY',b'STARBURST',0.0776764,913.3713,263.2737,178.1533,274.6369,25.44458,173.9356,108.2751,-53.43505,-15.71989
25489,767,52252,369,b'GALAXY',b'STARBURST',0.0951275,319.1502,80.2209,78.4315,68.40907,16.22827,74.22063,52.31246,-44.07381,-9.203649
25490,767,52252,523,b'GALAXY',b'',0.1767999,556.0675,117.2948,55.5988,195.6273,15.67506,100.8532,80.74284,-76.79062,-25.7209
25491,769,54530,154,b'GALAXY',b'AGN',0.04656323,125.8135,43.29035,73.84522,137.7608,35.52832,92.84579,76.67072,-3.597539,-3.808644
25492,769,52282,590,b'GALAXY',b'STARFORMING',0.02555366,187.8618,59.05569,41.47046,45.83546,12.9526,50.05589,35.00336,-21.55033,-5.005809
25493,770,52282,126,b'GALAXY',b'STARFORMING',0.1360011,208.8773,35.73609,12.09918,120.8091,9.566497,34.26476,27.15179,-14.88059,-9.079869
25494,770,52282,251,b'GALAXY',b'STARBURST',0.03069061,574.5847,168.9014,326.1073,88.04453,16.38343,104.704,73.25777,-47.64202,-7.418406
25495,771,52370,237,b'GALAXY',b'STARFORMING',0.03478104,187.6436,54.16856,76.1827,30.95717,10.04142,50.01321,31.14855,-22.33595,-3.588296
25496,772,52375,270,b'GALAXY',b'STARBURST',0.07373782,906.4888,329.085,1467.844,48.72352,16.64476,71.36918,53.03296,-201.6601,-11.38156
25497,772,52375,357,b'GALAXY',b'STARBURST',0.1162372,430.118,119.6942,85.22582,113.388,13.13605,77.96641,51.45958,-43.73891,-11.93358
25498,772,52375,418,b'GALAXY',b'STARFORMING',0.06537476,355.2526,89.73476,33.94254,132.5504,14.89535,64.61491,42.76825,-29.63574,-10.78768
25499,773,52376,207,b'GALAXY',b'STARBURST',0.1413784,1660.808,437.5692,1148.7,408.8273,82.02303,250.9385,210.8019,-219.4225,-53.91202
25500,774,52286,428,b'GALAXY',b'STARFORMING',0.09370781,392.5614,73.8297,10.76438,147.8533,11.81235,56.12275,37.88174,-26.74154,-10.02357
25501,775,52295,235,b'GALAXY',b'AGN',0.1119291,453.4586,93.90215,921.5244,510.309,70.39041,148.5669,141.009,-28.70541,-31.55831
25502,775,52295,347,b'GALAXY',b'STARBURST',0.01600342,2099.427,505.3675,368.4477,458.6745,40.84405,305.3802,218.7592,-92.95467,-20.65076
25503,777,52320,81,b'GALAXY',b'STARFORMING',0.04816361,317.9962,60.04372,29.48596,110.7673,15.91587,69.89211,53.54158,-28.50474,-9.40495
25504,778,52337,5,b'GALAXY',b'STARBURST',0.04194675,260.5059,77.63169,207.4635,20.86639,9.575518,46.89868,36.13705,-58.3174,-7.814176
25505,778,52337,121,b'GALAXY',b'STARBURST',0.06564932,336.1367,90.39087,168.8441,41.16437,13.24121,66.72705,43.27796,-58.05749,-6.990286
25506,778,52337,220,b'GALAXY',b'STARBURST',0.01392359,861.1791,266.5891,833.4332,70.62749,19.57319,101.0459,72.12693,-52.06166,-4.140524
25507,778,54525,456,b'GALAXY',b'STARFORMING',0.009880546,308.048,97.62891,138.9189,92.96542,24.50641,98.56789,72.32613,-22.52156,-6.59937
25508,778,52337,599,b'GALAXY',b'STARFORMING',0.051116,231.5759,45.37359,15.57181,85.32764,7.639718,42.94013,27.45746,-16.76821,-6.231117
25509,779,52342,508,b'GALAXY',b'STARBURST',0.03316506,1214.496,309.2056,433.4615,221.2608,35.04764,185.2007,139.0763,-88.32558,-16.14482
25510,1697,53142,572,b'GALAXY',b'AGN',0.07116352,496.3972,106.6212,314.5468,428.9243,34.55548,97.31449,81.33734,-11.83257,-9.962949
25511,1699,53148,323,b'GALAXY',b'STARFORMING',0.06956081,334.3198,40.62867,21.78725,205.8795,14.05589,48.20643,45.20407,-19.06852,-11.72797
25512,1699,53148,437,b'GALAXY',b'STARFORMING',0.02176195,451.3069,130.6264,154.5646,73.33,8.578821,70.10317,56.76454,-35.00384,-5.720974
25513,1699,53148,546,b'GALAXY',b'STARBURST',0.0255687,1112.906,343.0945,1489.978,34.21061,18.97779,85.1995,57.89161,-165.2548,-5.48112
25514,1701,53142,555,b'GALAXY',b'STARBURST',0.1173166,851.3608,175.9949,52.72077,341.2543,24.23608,144.5174,107.056,-60.49907,-24.37949
25515,1702,53144,19,b'GALAXY',b'STARBURST',0.03836164,1951.027,343.7946,69.69666,645.5511,42.50341,292.4618,198.9227,-46.55567,-15.56384
25516,1702,53144,529,b'GALAXY',b'STARBURST',0.1213234,489.0281,125.2014,82.79692,146.8873,13.63821,83.25117,62.44812,-84.27289,-25.10605
25517,1702,53144,607,b'GALAXY',b'STARBURST',0.0631681,402.7018,127.4281,184.7876,58.9989,15.96669,83.53537,59.37527,-70.75635,-10.39002
25518,1703,53799,35,b'GALAXY',b'STARBURST',0.05433335,421.222,123.1141,178.0667,76.69152,13.42206,82.84415,57.1432,-50.38844,-9.460994
25519,1703,53799,238,b'GALAXY',b'STARFORMING',0.07212262,191.9431,54.19961,18.48972,59.86783,7.664612,37.53402,27.85551,-30.1136,-9.529086
25520,1703,53799,329,b'GALAXY',b'STARBURST',0.05599043,391.8856,92.69328,51.89709,110.9503,14.38968,88.72354,66.28608,-41.40623,-11.70794
25521,1703,53799,456,b'GALAXY',b'',0.1062473,60.08216,16.05831,39.31881,99.02923,17.37678,40.37488,23.56527,-3.724434,-5.782253
25522,1704,53178,101,b'GALAXY',b'STARFORMING',0.02769853,360.076,108.9537,91.04297,78.15543,13.16463,81.70652,54.65144,-24.80856,-5.55993
25523,1704,53178,104,b'GALAXY',b'AGN',0.02731274,326.573,70.3447,155.3738,321.6507,98.03311,177.446,131.4923,-3.911153,-3.819471
25524,1704,53178,252,b'GALAXY',b'STARFORMING',0.02450051,239.173,62.57886,20.51956,85.4558,8.447419,56.02047,32.48491,-13.31209,-4.687818
25525,1704,53178,257,b'GALAXY',b'STARFORMING',0.06419016,614.8542,130.2738,130.5712,336.7299,34.27583,150.4609,128.5883,-23.71535,-12.80862
25526,1704,53178,276,b'GALAXY',b'STARFORMING',0.05611973,234.9888,74.8891,90.79538,45.41917,12.19514,49.32158,36.07749,-31.48958,-5.858872
25527,1704,53178,609,b'GALAXY',b'STARFORMING',0.05935305,264.0852,64.75217,28.72385,98.1364,9.82641,49.02994,33.45438,-19.6717,-7.630331
25528,1705,53848,129,b'GALAXY',b'STARFORMING',0.06474133,664.6036,139.4455,26.72266,227.8045,13.16732,84.63519,59.72424,-33.55769,-11.23937
25529,1706,53442,120,b'GALAXY',b'STARBURST',0.02519095,295.2319,83.48181,51.94843,72.72508,8.048908,54.3202,43.50853,-81.56087,-20.0532
25530,1706,53442,234,b'GALAXY',b'STARBURST',0.1258962,521.4801,124.4853,49.97039,191.3679,13.59648,82.83031,61.09229,-52.18976,-18.89574
25531,1707,53885,574,b'GALAXY',b'STARFORMING',0.03349338,210.8713,54.30272,50.71613,162.541,14.26064,47.76921,35.64326,-9.0675,-6.901154
25532,1707,53885,626,b'GALAXY',b'STARBURST',0.09820671,419.4664,112.5016,147.6706,92.09119,17.62816,93.65378,64.36623,-65.506,-15.39259
25533,1708,53503,135,b'GALAXY',b'STARFORMING',0.05342389,322.9937,84.54686,37.07651,119.7454,8.906887,62.63356,42.32949,-25.62725,-9.420158
25534,1708,53503,490,b'GALAXY',b'STARFORMING',0.09926515,115.6459,32.05506,21.73602,78.74868,13.88325,28.39455,21.68311,-7.403607,-5.070752
25535,1709,53533,200,b'GALAXY',b'STARBURST',0.05679794,558.063,172.8683,262.6373,83.17828,16.83731,106.4908,71.22489,-66.12043,-9.989926
25536,1709,53533,258,b'GALAXY',b'STARFORMING',0.02623218,208.8224,56.47559,34.32556,50.94743,14.28719,52.24802,34.59406,-18.74767,-4.498785
25537,1710,53504,178,b'GALAXY',b'STARFORMING',0.04901934,243.053,50.28517,19.73809,100.4222,9.670317,50.4715,36.67802,-18.08922,-7.672663
25538,1711,53535,203,b'GALAXY',b'AGN',0.05223239,179.1159,38.80124,322.7355,283.274,29.05845,71.21592,59.60693,-5.801559,-8.429972
25539,1711,53535,440,b'GALAXY',b'STARFORMING',0.05461196,188.011,59.11792,34.20075,49.05508,10.30863,46.93192,29.80661,-26.68024,-6.550294
25540,1711,53535,498,b'GALAXY',b'STARFORMING',0.05162297,249.5042,71.44395,18.7643,84.03414,9.450608,46.20612,32.59299,-18.73548,-6.365437
25541,1712,53531,127,b'GALAXY',b'STARBURST',0.05329196,1635.151,392.0056,603.0217,273.1149,47.72789,268.1228,191.5524,-130.9711,-22.20961
25542,1716,53827,141,b'GALAXY',b'STARFORMING',0.02920091,147.6858,53.21108,83.73651,15.09944,6.429375,30.24864,18.8111,-38.92066,-3.829023
25543,1716,53827,236,b'GALAXY',b'STARFORMING',0.1228523,646.6565,152.6943,229.3756,347.8529,29.19189,101.4342,78.65077,-33.01433,-16.84662
25544,1717,53883,167,b'GALAXY',b'STARFORMING',0.07818648,105.6217,41.05363,43.05351,84.78607,21.82884,33.14384,27.67448,-2.977108,-2.619107
25545,1717,53883,197,b'GALAXY',b'STARFORMING',0.02979108,332.5328,84.45525,68.37363,93.62049,12.36214,81.66966,51.43011,-24.87751,-6.97594
25546,1717,53883,251,b'GALAXY',b'STARFORMING',0.09163577,237.8041,57.73971,23.36099,93.94118,10.32632,51.89349,35.12151,-21.32547,-8.180609
25547,1717,53883,639,b'GALAXY',b'STARBURST',0.1155115,928.874,256.6408,311.6273,206.5236,17.83151,133.0514,97.81522,-134.2069,-32.71358
25548,1718,53850,116,b'GALAXY',b'STARFORMING',0.02762637,539.5064,100.3883,53.51769,192.7406,20.88852,110.4262,82.9747,-35.30396,-12.63721
25549,1718,53850,200,b'GALAXY',b'STARFORMING',0.08175933,272.6742,55.28003,12.13478,89.98448,9.905699,47.37706,30.64833,-28.08678,-9.222522
25550,1718,53850,521,b'GALAXY',b'STARFORMING',0.06585193,316.6346,54.7254,16.0969,197.5142,12.34854,50.39307,44.93851,-22.34293,-13.46941
25551,1718,53850,582,b'GALAXY',b'STARBURST',0.06471352,893.5637,223.1114,72.45631,300.6273,12.01783,118.396,88.00357,-126.6785,-42.0782
25552,1719,53876,97,b'GALAXY',b'STARFORMING',0.07004824,588.0011,111.4817,29.73206,402.9548,18.50031,82.32794,74.39015,-16.35765,-11.30255
25553,1719,53876,212,b'GALAXY',b'STARFORMING',0.08229382,222.6116,55.61375,69.78927,46.43607,12.46436,47.80147,38.77175,-35.7492,-6.945334
25554,1719,53876,402,b'GALAXY',b'STARFORMING',0.03746383,737.2471,163.2686,53.87471,334.0272,20.25869,164.1753,105.7992,-25.50466,-11.50015
25555,1720,53854,50,b'GALAXY',b'',0.05443137,260.8393,40.3618,169.4007,236.6092,72.2544,148.0881,109.5211,-8.079572,-6.971463
25556,1720,53854,260,b'GALAXY',b'STARFORMING',0.07679927,100.8258,30.45253,27.69886,21.25457,5.98244,24.28106,20.39423,-27.61971,-6.360076
25557,1721,53857,27,b'GALAXY',b'STARFORMING',0.03633083,401.759,89.73771,60.90141,279.5706,39.17909,133.6671,101.2948,-6.538762,-4.48425
25558,1721,53857,531,b'GALAXY',b'STARFORMING',0.04384792,718.037,212.4427,76.82757,266.2546,19.25385,148.0205,105.1591,-31.16153,-11.45426
25559,1722,53852,499,b'GALAXY',b'STARFORMING',0.1055794,183.6506,35.31907,13.45729,102.2423,9.349293,23.44776,17.41828,-10.9421,-5.944747
25560,1722,53852,544,b'GALAXY',b'STARBURST',0.2224597,219.8316,50.68851,62.06694,58.52566,11.37896,43.54142,24.61423,-46.57377,-12.10715
25561,1722,53852,596,b'GALAXY',b'STARFORMING',0.04459894,340.2487,78.78596,17.97765,116.8873,8.063579,51.49812,40.03517,-20.63966,-7.241622
25562,1722,53852,625,b'GALAXY',b'AGN',0.08766801,272.7062,71.3005,191.9492,251.8932,21.50233,71.63918,61.14479,-12.59415,-11.02608
25563,1725,54266,82,b'GALAXY',b'STARFORMING',0.0711487,438.1603,86.04526,24.81897,169.5399,11.43128,80.04831,56.34295,-32.79522,-13.00443
25564,1725,54266,541,b'GALAXY',b'STARFORMING',0.04498462,211.4953,61.0533,43.87743,50.80647,7.829147,45.39792,32.33234,-37.46264,-7.881838
25565,1727,53859,16,b'GALAXY',b'STARBURST',0.06392401,173.8514,48.64749,60.56147,26.26735,5.925853,27.03332,21.47165,-51.42342,-7.58826
25566,1727,53859,448,b'GALAXY',b'STARBURST',0.01667572,1013.032,315.5877,868.6855,119.8786,31.73639,139.1134,105.1934,-45.31997,-5.849315
25567,1727,53859,469,b'GALAXY',b'STARFORMING',0.1014985,135.582,22.18407,63.13152,102.6745,18.63413,51.67116,42.5579,-7.917869,-5.904473
25568,1728,53228,303,b'GALAXY',b'STARBURST',0.2008169,380.3857,118.3286,215.6674,69.7828,14.72274,61.37623,43.38665,-65.35672,-14.05351
25569,1729,53858,435,b'GALAXY',b'STARFORMING',0.09753247,344.7449,60.88103,12.63299,127.1992,11.18646,48.93689,41.1066,-30.56405,-11.47215
25570,708,52175,393,b'QSO',b'STARBURST BROADLINE',0.1874624,541.8553,116.8712,93.04392,262.6616,14.79694,68.85588,40.94414,-44.40751,-20.13595
25571,708,52175,416,b'GALAXY',b'STARBURST',0.184606,297.2728,71.63093,52.79061,86.36111,7.622632,53.67071,34.26407,-62.53506,-19.56993
25572,708,52175,513,b'GALAXY',b'STARBURST',0.07212116,565.6841,182.4725,613.0948,40.44772,11.80176,49.46296,40.40793,-185.8779,-14.07472
25573,709,52205,264,b'GALAXY',b'STARBURST',0.1572986,306.1605,82.01676,67.10361,104.0627,13.50423,54.3955,42.17691,-76.61292,-25.5479
25574,709,52205,402,b'GALAXY',b'STARFORMING',0.07531223,721.2737,162.1746,33.02825,280.6963,16.64887,96.00669,78.24176,-41.02278,-16.15416
25575,710,52203,131,b'GALAXY',b'STARBURST',0.1284591,573.1033,173.952,672.0103,35.8042,13.96959,60.20608,36.46904,-202.9839,-13.24061
25576,710,52203,163,b'GALAXY',b'STARFORMING',0.04482933,474.0024,120.8552,53.71044,144.4439,17.03686,106.447,74.47105,-31.64127,-9.563413
25577,710,52203,365,b'GALAXY',b'STARBURST',0.1360252,996.3224,278.275,311.9282,227.9073,34.1977,133.3946,97.05917,-71.23896,-16.44367
25578,711,52202,74,b'GALAXY',b'STARBURST',0.05328035,334.6829,96.59399,171.7844,67.94669,10.70043,49.8371,36.72041,-67.9314,-13.42401
25579,711,52202,167,b'GALAXY',b'STARBURST',0.1167943,261.6401,75.08614,81.07955,58.12986,7.500175,46.57304,35.47134,-49.78525,-10.3187
25580,711,52202,311,b'GALAXY',b'STARBURST',0.1382911,500.0663,147.9111,148.0732,111.4329,11.7681,77.05228,61.99677,-110.3261,-24.91194
25581,714,52201,91,b'GALAXY',b'',0.2137128,583.7197,195.3154,928.3945,24.71426,9.290496,42.14691,30.77589,-324.619,-12.0865
25582,716,52203,219,b'GALAXY',b'STARFORMING',0.06107775,360.2549,86.07792,26.17455,111.6761,9.976517,67.50755,45.48481,-34.20688,-10.32558
25583,716,52203,265,b'GALAXY',b'STARFORMING',0.07077033,326.7199,65.83306,11.88226,119.5376,10.40954,54.47223,36.99711,-29.66691,-11.53349
25584,716,52203,578,b'GALAXY',b'STARBURST',0.05760596,687.8673,187.3866,45.82385,204.9725,8.558223,100.2102,75.10141,-82.91188,-24.44063
25585,717,52468,38,b'GALAXY',b'STARBURST',0.06780871,880.8818,189.4748,85.75468,300.4632,18.84289,159.3918,128.1197,-49.28543,-16.73572
25586,717,52468,129,b'GALAXY',b'STARFORMING',0.04213468,298.0748,74.08254,22.46023,95.34395,9.571263,56.49723,45.17122,-25.01047,-8.271466
25587,719,52203,89,b'GALAXY',b'STARBURST',0.08888693,557.9403,142.7149,64.8406,192.4382,14.84115,95.68034,74.4758,-57.7278,-20.36866
25588,719,52203,460,b'GALAXY',b'STARFORMING',0.0811035,648.8634,127.3466,58.12746,352.7074,16.20778,113.4061,90.42701,-38.61943,-21.01472
25589,720,52206,626,b'GALAXY',b'STARFORMING',0.09504224,556.2114,138.6041,52.85495,274.2308,18.31496,115.1853,96.60582,-26.42126,-13.2158
25590,721,52228,296,b'GALAXY',b'STARBURST',0.05713539,215.2619,49.2783,86.19695,27.94872,10.38728,47.3914,33.3971,-41.53426,-5.497352
25591,721,52228,336,b'GALAXY',b'STARFORMING',0.0240798,81.40447,19.9989,16.51,16.48905,5.625598,19.75081,13.54517,-20.2283,-3.691754
25592,721,52228,354,b'GALAXY',b'STARFORMING',0.0604784,497.0911,95.66364,32.63845,214.0509,14.35716,85.76045,66.34447,-24.25414,-10.58403
25593,721,52228,548,b'GALAXY',b'STARFORMING',0.08102959,196.8934,43.56686,17.58088,57.71264,7.107609,40.80136,40.02491,-33.68211,-10.12927
25594,722,52224,58,b'GALAXY',b'STARFORMING',0.0740293,217.1363,30.55136,15.39436,102.0209,10.25072,46.55262,36.17625,-23.617,-11.09449
25595,723,52201,222,b'GALAXY',b'STARBURST',0.2224276,710.9484,169.2791,226.1484,238.2398,25.79776,92.54199,68.29917,-118.0953,-39.42702
25596,723,52201,362,b'GALAXY',b'STARFORMING',0.07455404,366.6221,64.97244,15.95792,182.2732,10.44882,54.20136,48.07453,-27.37959,-13.76419
25597,724,52254,399,b'GALAXY',b'STARFORMING',0.1869286,451.9023,82.69849,30.91734,332.6811,19.5757,74.55045,63.04139,-30.01156,-22.37696
25598,724,52254,637,b'GALAXY',b'STARBURST',0.08232943,2125.512,463.3654,355.7118,698.4812,57.8387,332.5065,234.9109,-92.08224,-29.60183
25599,725,52258,134,b'GALAXY',b'STARFORMING',0.07971352,205.7938,53.29964,55.08598,101.0377,11.65596,43.80416,34.30289,-15.51737,-7.434438
25600,725,52258,344,b'GALAXY',b'STARBURST',0.09739595,1408.242,397.2769,969.9501,547.6071,30.30868,140.4472,123.2915,-123.2402,-47.57268
25601,726,52226,484,b'GALAXY',b'STARFORMING',0.0632806,286.8503,74.83176,31.29072,125.2089,11.54952,64.17566,46.49593,-11.89485,-5.360989
25602,726,52226,599,b'GALAXY',b'STARFORMING',0.07002934,212.7036,59.51165,56.74769,43.62209,8.431579,39.15234,35.47534,-45.09549,-9.563038
25603,726,52226,615,b'GALAXY',b'STARBURST',0.08181187,459.3939,141.0235,430.8576,43.66983,13.40025,58.96462,41.83207,-80.58562,-8.840611
25604,727,52207,633,b'QSO',b'STARBURST BROADLINE',0.04247234,512.5844,119.9431,275.2055,179.9414,32.0672,82.12994,64.1594,-17.09379,-6.50841
25605,730,52466,233,b'GALAXY',b'STARFORMING',0.06042036,215.4632,66.91098,55.23813,48.63619,9.749772,49.84818,34.01642,-23.73639,-5.791572
25606,731,52460,329,b'GALAXY',b'STARFORMING',0.04553997,281.6554,38.09429,19.68392,147.9929,19.5685,57.35446,40.03608,-13.80081,-7.389998
25607,731,52460,378,b'GALAXY',b'STARBURST',0.01781929,2144.267,684.1237,1525.96,234.4838,30.82583,286.3848,197.7082,-268.4498,-29.94882
25608,732,52221,14,b'GALAXY',b'STARFORMING',0.08644322,271.5933,79.08582,35.44254,89.22517,10.47439,50.20311,28.57729,-31.65309,-10.17648
25609,732,52221,548,b'GALAXY',b'STARBURST',0.1929111,307.4545,82.4542,75.00788,86.38931,9.64851,57.55549,36.62545,-62.04482,-2.284873
25610,733,52207,89,b'GALAXY',b'AGN',0.0592299,118.9671,33.80006,42.96823,132.131,25.3481,68.77047,53.0523,-3.822516,-4.038374
25611,733,52207,440,b'GALAXY',b'STARBURST',0.1373809,349.9909,91.87646,35.70786,121.3254,8.636803,52.83975,39.3972,-40.51707,-16.45662
25612,734,52224,81,b'GALAXY',b'STARFORMING',0.03127996,424.4242,83.68669,68.03653,218.0499,20.79988,96.28329,69.6362,-15.60815,-8.156376
25613,734,52224,545,b'GALAXY',b'STARBURST',0.1017845,730.8411,219.6825,582.3678,72.68089,19.97323,100.5744,67.44766,-153.9509,-16.98968
25614,735,52519,377,b'GALAXY',b'STARBURST',0.0609895,145.3253,41.11172,27.76046,37.44324,8.414939,36.77268,22.65867,-35.33635,-10.15128
25615,735,52519,470,b'GALAXY',b'AGN',0.06810684,108.5379,27.51599,60.99198,40.64323,19.45637,30.17234,33.29041,-10.49542,-4.083947
25616,736,52221,302,b'GALAXY',b'STARFORMING',0.07282415,289.055,87.13171,36.01966,81.69904,9.565156,64.46784,43.63161,-37.56328,-10.7889
25617,737,52518,457,b'GALAXY',b'AGN',0.1512972,128.8566,34.47728,65.56437,160.0166,19.09611,61.57676,46.86875,-11.71519,-14.18959
25618,738,52521,8,b'GALAXY',b'STARFORMING',0.07106309,767.8082,154.1175,44.27698,454.6363,25.87266,112.6778,105.4585,-36.01921,-21.55969
25619,742,52263,607,b'GALAXY',b'STARBURST',0.05496603,382.7425,120.5522,178.2977,61.00051,10.86951,79.21523,51.13427,-44.55857,-7.960932
25620,743,52262,263,b'GALAXY',b'STARFORMING',0.08049547,909.4113,220.6073,214.0076,426.5111,37.64625,161.4572,123.1949,-37.79175,-17.93293
